Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001979,Male,No,0,Graduate,No,0.09279448928922378,1.4804972783046666,0.5749264089822956,0.2705275961031067,0.0,Urban,
LP001995,Male,Yes,0,Not Graduate,No,-0.14683161996486468,-0.3186577450125247,-0.7173778984704874,0.2705275961031067,0.0,Rural,
LP001999,Male,Yes,2,Graduate,No,-0.29563170393716154,0.13324701437252562,-0.3426096493091803,0.2705275961031067,1.0,Rural,
LP002007,Male,Yes,2,Not Graduate,No,-0.5507175621753847,0.006286801027377123,-0.5364552954270977,0.2705275961031067,1.0,Urban,
LP002009,Female,No,0,Graduate,No,0.05906412786929343,3.5689007876777614,4.555223675936867,0.2705275961031067,new,Rural,
LP002016,Male,Yes,2,Graduate,No,-0.25118492560777417,-0.5895062001488415,-0.3426096493091803,0.2705275961031067,1.0,Rural,
LP002017,Male,Yes,3+,Graduate,No,-0.5001220200454892,-0.05553730286243432,-0.52353225235257,2.132460980881975,new,Urban,
LP002018,Male,Yes,2,Graduate,No,0.21436433357355605,2.0784982831912355,0.4844651074606008,0.2705275961031067,1.0,Semiurban,
LP002027,Male,Yes,0,Graduate,No,-0.5733801487544005,1.2736809307685117,-0.975838759961044,0.2705275961031067,1.0,Semiurban,
LP002028,Male,Yes,2,Graduate,No,-0.1018578047382909,-0.5895062001488415,-0.898300501513877,-2.5223724810651964,1.0,Urban,
LP002042,Female,Yes,1,Graduate,No,5.036049226966306,-0.5895062001488415,1.5183085534228271,0.2705275961031067,1.0,Rural,
LP002045,Male,Yes,3+,Graduate,No,-0.2731447963238747,-0.5895062001488415,-0.4459939939054029,0.2705275961031067,1.0,Urban,
LP002046,Male,Yes,0,Not Graduate,No,5.967323424294696,1.1584967372118986,-0.29091747701106896,0.2705275961031067,new,Semiurban,
LP002047,Male,Yes,2,Not Graduate,No,-0.5273522597334538,-0.5895062001488415,-0.9887618030355718,-0.6604390962863276,1.0,Semiurban,
LP002056,Male,Yes,2,Graduate,No,-0.49133807175904903,0.1972791219726875,-1.0921461476317944,0.2705275961031067,1.0,Semiurban,
LP002057,Male,Yes,0,Not Graduate,No,-0.7915734241895749,1.359425074853786,0.32938859056626685,0.2705275961031067,1.0,Rural,
LP002059,Male,Yes,2,Graduate,No,0.7287523452274938,-0.5895062001488415,0.5878494520568235,-2.5223724810651964,1.0,Rural,
LP002062,Female,Yes,1,Graduate,No,-0.0517892995055818,-0.5895062001488415,-1.2213765783770727,0.2705275961031067,1.0,Rural,
LP002064,Male,No,0,Graduate,No,1.1981665416548577,-0.5895062001488415,0.27769641826815555,0.2705275961031067,1.0,Urban,
LP002069,Male,Yes,2,Not Graduate,No,0.14989015315108503,-0.5895062001488415,0.2260042459700442,0.2705275961031067,0.0,Rural,
LP002070,Male,Yes,3+,Not Graduate,No,-0.23221159730906335,-0.5895062001488415,-0.8595313722902934,0.2705275961031067,0.0,Rural,
LP002077,Male,Yes,1,Graduate,No,-0.17371050172137167,-0.5895062001488415,-0.29091747701106896,0.2705275961031067,1.0,Semiurban,
LP002083,Male,No,0,Graduate,Yes,-0.3609842791882766,0.36103939715700945,0.3552346767153225,0.2705275961031067,1.0,Urban,
LP002090,Male,Yes,1,Graduate,No,0.5539517743273339,0.7904961188201639,0.5749264089822956,0.2705275961031067,0.0,Semiurban,
LP002096,Male,Yes,0,Not Graduate,No,-0.5749612594459597,0.2808152623476113,-0.29091747701106896,0.2705275961031067,1.0,Rural,
LP002099,Male,Yes,2,Graduate,No,-0.3098617001611947,0.44678354124228364,-0.38137877853276375,0.2705275961031067,0.0,Urban,
LP002102,Male,Yes,0,Graduate,Yes,1.0224875759260539,-0.5895062001488415,-0.7690700707685987,0.2705275961031067,1.0,Rural,
LP002105,Male,Yes,0,Graduate,Yes,-0.4532157361958986,0.33049534583049545,-0.6786087692469038,0.2705275961031067,1.0,Rural,
LP002107,Male,Yes,3+,Not Graduate,No,-0.04511349880788725,-0.5895062001488415,0.3035425044172112,0.2705275961031067,1.0,Urban,
LP002111,Male,Yes,0,Graduate,No,-0.20867061590140365,-0.5895062001488415,,-2.5223724810651964,new,Urban,
LP002117,Female,Yes,0,Graduate,No,-0.2951046670399751,-0.19096153043059272,-0.09707183089315152,0.2705275961031067,1.0,Semiurban,
LP002118,Female,No,0,Graduate,No,-0.22184653833106394,-0.5895062001488415,-0.23922530471295764,0.2705275961031067,1.0,Semiurban,
LP002123,Male,Yes,0,Graduate,No,-0.13558816615822125,-0.5895062001488415,-0.29091747701106896,0.2705275961031067,1.0,Semiurban,
LP002125,Male,Yes,1,Graduate,No,-0.3400784822665489,-0.5895062001488415,-0.8078391999921821,0.2705275961031067,1.0,Semiurban,
LP002148,Male,Yes,1,Graduate,No,-0.2116571583187933,0.3419033650006392,-1.1309152768553778,0.2705275961031067,1.0,Semiurban,
LP002152,Female,No,0,Graduate,No,-0.47447289104908386,-0.5895062001488415,-1.0792231045572667,0.2705275961031067,1.0,Urban,
LP002165,Others,No,1,Not Graduate,No,-0.30951034222973706,-0.5895062001488415,-0.20045617548937417,0.2705275961031067,1.0,Rural,
LP002167,Female,No,0,Graduate,No,0.84680861019725,-0.5895062001488415,0.9238485719945471,0.2705275961031067,1.0,Urban,
LP002168,Male,No,0,Graduate,No,-0.3074021946409914,-0.12950542715917301,-0.18753313241484634,0.2705275961031067,0.0,Rural,
LP002172,Male,Yes,3+,Graduate,Yes,0.458031059039407,-0.5895062001488415,1.2598476919322705,0.2705275961031067,1.0,Semiurban,
LP002176,Male,No,0,Graduate,No,0.09191609446057976,-0.5895062001488415,-0.16168704626579067,0.2705275961031067,1.0,Rural,
LP002183,Male,Yes,0,Not Graduate,No,-0.352551688833294,0.5222236680125893,-0.07122574474409586,0.2705275961031067,1.0,Rural,
LP002184,Male,Yes,0,Not Graduate,No,-0.2336170290348938,-0.2277615922697662,-0.5493783385016255,0.2705275961031067,1.0,Urban,
LP002186,Male,Yes,0,Not Graduate,No,-0.883629202231468,0.07289491295628112,-0.09707183089315152,0.2705275961031067,1.0,Semiurban,
LP002192,Male,Yes,0,Graduate,No,-0.25522554181953666,0.06369489749648775,-0.14876400319126284,0.2705275961031067,1.0,Rural,
LP002195,Male,Yes,1,Graduate,Yes,-0.03158621844676936,-0.5895062001488415,-0.9112235445884048,0.2705275961031067,1.0,Rural,
LP002208,Male,Yes,1,Graduate,No,-0.15754803687432173,0.2874392734786625,-0.20045617548937417,0.2705275961031067,1.0,Urban,
LP002212,Male,Yes,0,Graduate,No,-0.5197980642071153,-0.5895062001488415,-1.0663000614827387,0.2705275961031067,new,Urban,
LP002240,Male,Yes,0,Not Graduate,No,-0.205684073484014,0.04235086162976713,-0.3426096493091803,0.2705275961031067,1.0,Rural,
LP002245,Male,Yes,2,Not Graduate,No,-0.38803883991051236,0.43758352578249027,0.019235556777598944,0.2705275961031067,1.0,Urban,
LP002253,Female,No,1,Graduate,No,0.421314155202087,-0.21782557557318935,0.41984989208796164,0.2705275961031067,1.0,Rural,
LP002256,Female,No,2,Graduate,Yes,0.18801248871423545,-0.5895062001488415,-0.18753313241484634,0.2705275961031067,0.0,Semiurban,
LP002257,Female,No,0,Graduate,No,-0.33902440847217613,-0.5895062001488415,0.3552346767153225,0.2705275961031067,1.0,Urban,
LP002264,Male,Yes,0,Graduate,No,-0.07814114436490238,-0.5895062001488415,-0.05830270166956803,0.2705275961031067,1.0,Urban,
LP002270,Male,Yes,1,Graduate,No,0.18801248871423545,0.034254848025148964,0.8721563996964357,0.2705275961031067,1.0,Rural,
LP002279,Male,Yes,0,Graduate,No,-0.07410052815313989,-0.5895062001488415,0.20015815982098856,2.132460980881975,1.0,Rural,
LP002286,Male,Yes,3+,Not Graduate,No,0.21436433357355605,-0.5895062001488415,0.7429259689511574,0.2705275961031067,0.0,Urban,
LP002294,Male,No,0,Graduate,No,-0.47236474346033824,0.16636707002778175,-0.49768616620351425,0.2705275961031067,1.0,Semiurban,
LP002298,Others,No,0,Graduate,Yes,-0.2571580104425535,-0.5895062001488415,-1.2989148368242396,-2.5223724810651964,1.0,Urban,
LP002306,Male,Yes,0,Graduate,No,-0.34974082538163315,0.3665594064328855,-0.29091747701106896,0.2705275961031067,1.0,Rural,
LP002310,Female,No,1,Graduate,No,0.5539517743273339,-0.5895062001488415,1.7767694149133837,0.2705275961031067,1.0,Semiurban,
LP002311,Female,Yes,0,Graduate,No,-0.35571391021641247,0.06516689997005469,-0.03245661552051238,0.2705275961031067,1.0,Urban,
LP002316,Male,No,0,Graduate,No,0.05625326441763257,-0.12582542097525568,0.3552346767153225,0.2705275961031067,0.0,Urban,
LP002321,Female,No,0,Graduate,No,0.09947028998691831,-0.5895062001488415,1.453693338050188,0.2705275961031067,0.0,Semiurban,
LP002325,Male,Yes,2,Not Graduate,No,-0.30160478877194086,-0.5895062001488415,-0.2650713908620133,0.2705275961031067,1.0,Rural,
LP002326,Male,Yes,2,Not Graduate,No,-0.24029282973258834,-0.5895062001488415,-0.3943018216072916,0.2705275961031067,1.0,Semiurban,
LP002329,Male,No,0,Graduate,No,-0.32760527569980386,-0.5895062001488415,-0.6010705107997368,0.2705275961031067,1.0,Urban,
LP002333,Male,No,0,Not Graduate,No,0.112294854485121,1.2504968918098323,-0.29091747701106896,0.2705275961031067,1.0,Urban,
LP002339,Male,Yes,0,Graduate,No,-0.46902684311149095,0.1402390261219686,-0.03245661552051238,-2.5223724810651964,0.0,Semiurban,
LP002344,Male,Yes,0,Graduate,No,-0.3890929137048852,1.5084653253024385,0.16138903059740506,-4.384305865844065,1.0,Semiurban,
LP002346,Male,Yes,0,Graduate,No,0.18801248871423545,-0.11110539623958628,-0.4459939939054029,0.2705275961031067,0.0,Rural,
LP002354,Female,No,0,Not Graduate,No,-0.3116184898184827,1.035952531287451,-0.25214834778748546,0.2705275961031067,1.0,Semiurban,
LP002355,Others,Yes,0,Graduate,No,0.1528766955684747,1.0050404793425451,-0.29091747701106896,-2.5223724810651964,0.0,Semiurban,
LP002358,Male,Yes,2,Graduate,Yes,0.7946319573757952,-0.5895062001488415,-0.3943018216072916,0.2705275961031067,1.0,Urban,
LP002360,Male,Yes,0,Graduate,No,0.2509055584451472,-0.5895062001488415,-0.07122574474409586,-2.5223724810651964,1.0,Urban,
LP002375,Male,Yes,0,Not Graduate,Yes,-0.4036742678603759,0.08871893954712572,-0.25214834778748546,2.132460980881975,1.0,Semiurban,
LP002376,Male,No,0,Graduate,No,-0.5921777980873825,0.09791895500691909,-0.6786087692469038,0.2705275961031067,1.0,Rural,
LP002383,Male,Yes,3+,Graduate,No,-0.6169485322551438,0.8420162053950068,0.7558490120256852,0.2705275961031067,0.0,Urban,
LP002385,Male,Yes,0,Graduate,No,-0.3079292315381778,-0.5895062001488415,-0.05830270166956803,0.2705275961031067,1.0,Semiurban,
LP002389,Female,No,1,Graduate,No,-0.45620227861328827,0.2079511399060478,-0.49768616620351425,0.2705275961031067,1.0,Semiurban,
LP002394,Male,Yes,2,Graduate,No,-0.4424993192864416,2.023666191050867,1.763846371838856,-2.5223724810651964,1.0,Urban,
LP002397,Female,Yes,1,Graduate,No,1.9448021460022742,-0.5895062001488415,0.6395416243549348,0.2705275961031067,1.0,Urban,
LP002399,Male,No,0,Graduate,No,-0.36836279574888636,-0.5895062001488415,1.453693338050188,0.2705275961031067,0.0,Rural,
LP002400,Female,Yes,0,Graduate,No,0.15199830073983067,-0.5895062001488415,-0.3555326923837081,0.2705275961031067,1.0,Rural,
LP002402,Male,Yes,0,Graduate,No,0.012333522985431607,-0.5895062001488415,-0.6269165969487925,0.2705275961031067,1.0,Urban,
LP002412,Male,Yes,0,Graduate,No,1.6695132067052385,0.18329509847380154,2.0869224487020515,0.2705275961031067,1.0,Rural,
LP002415,Female,No,1,Graduate,No,-0.04370806708205682,-0.5895062001488415,-0.18753313241484634,0.2705275961031067,new,Rural,
LP002417,Male,Yes,3+,Not Graduate,No,0.15867410143752522,0.9744964280160313,2.4229215686397754,0.2705275961031067,1.0,Semiurban,
LP002420,Male,Yes,0,Graduate,No,-0.5480823776894527,0.22340716587850065,-0.10999487396767935,0.2705275961031067,1.0,Semiurban,
LP002425,Male,No,0,Graduate,No,-0.2984425673888224,-0.5895062001488415,0.16138903059740506,-4.756692542799839,new,Rural,
LP002433,Male,Yes,1,Graduate,No,0.3549075061565991,-0.5895062001488415,-0.29091747701106896,0.2705275961031067,1.0,Rural,
LP002440,Male,Yes,2,Graduate,No,-0.0024235101357879167,-0.5895062001488415,-0.18753313241484634,0.2705275961031067,1.0,Rural,
LP002441,Male,No,0,Graduate,No,-0.19057568243133685,0.6789919314474683,0.10969685829929375,0.2705275961031067,new,Semiurban,
LP002442,Female,Yes,1,Not Graduate,No,-0.08288447643958008,-0.07908934243950534,0.09677381522476593,0.2705275961031067,0.0,Urban,
LP002445,Female,No,1,Not Graduate,No,-0.14876408858788154,0.0769429197585902,0.2260042459700442,0.2705275961031067,1.0,Rural,
LP002450,Male,Yes,2,Graduate,No,-0.30951034222973706,-0.5895062001488415,-0.09707183089315152,0.2705275961031067,0.0,Rural,
LP002471,Male,No,0,Graduate,No,-0.40472834165474875,-0.015425235457735229,-0.6786087692469038,0.2705275961031067,1.0,Rural,
LP002476,Female,Yes,3+,Not Graduate,No,-0.34130823502665053,-0.5895062001488415,-1.4539913537185736,0.2705275961031067,1.0,Urban,
LP002482,Female,No,0,Graduate,Yes,1.0481367049224593,-0.5895062001488415,-0.0841487878186237,0.2705275961031067,1.0,Rural,
LP002485,Male,No,1,Graduate,No,-0.4122825371810873,0.09387094820461,-0.213379218563902,0.2705275961031067,1.0,Semiurban,
LP002495,Male,Yes,2,Graduate,No,-0.44970215688132253,0.22855917453598493,0.09677381522476593,0.2705275961031067,0.0,Semiurban,
LP002496,Female,No,0,Graduate,No,-0.2248330807484536,-0.5895062001488415,-0.6786087692469038,0.2705275961031067,0.0,Semiurban,
LP002523,Male,Yes,3+,Graduate,No,-0.42686389133657804,0.08835093892873398,-0.3555326923837081,0.2705275961031067,1.0,Semiurban,
LP002542,Male,Yes,0,Graduate,No,-0.20849493693567483,0.6153278244656982,0.8333872704728522,0.2705275961031067,1.0,Urban,
LP002550,Female,No,0,Graduate,No,-0.3648492164343103,-0.11110539623958628,-0.8078391999921821,0.2705275961031067,1.0,Semiurban,
LP002551,Male,Yes,3+,Not Graduate,No,1.6519453101323582,-0.5895062001488415,3.792764134539725,0.2705275961031067,0.0,Semiurban,
LP002553,Others,No,0,Graduate,No,-0.18969728760269283,-0.5895062001488415,-0.23922530471295764,0.2705275961031067,1.0,Semiurban,
LP002554,Male,No,0,Graduate,No,-0.1979541989919466,0.3032633000695071,0.20015815982098856,0.2705275961031067,1.0,Semiurban,
LP002561,Male,Yes,0,Graduate,No,-0.2200897486737759,-0.29510570543545367,-0.3943018216072916,0.2705275961031067,1.0,Rural,
LP002566,Female,No,0,Graduate,No,-0.505743746948811,-0.22673119502787695,-0.8336852861412378,-2.5223724810651964,new,Urban,
LP002568,Male,No,0,Not Graduate,No,-0.5918264401559249,0.02358283009178866,-1.1438383199299058,0.2705275961031067,1.0,Rural,
LP002570,Female,Yes,2,Graduate,No,2.720776137626401,-0.5895062001488415,,0.2705275961031067,1.0,Urban,
LP002572,Male,Yes,1,Graduate,No,-0.35518687331922605,0.5339996878011248,-0.6915318123214317,0.2705275961031067,1.0,Urban,
LP002581,Male,Yes,0,Not Graduate,No,-0.4532157361958986,0.04235086162976713,-0.5623013815761534,-0.6604390962863276,new,Rural,
LP002584,Male,No,0,Graduate,No,-0.25926615803129915,0.14649503663462807,-0.29091747701106896,0.2705275961031067,1.0,Rural,
LP002592,Male,No,0,Graduate,No,-0.18548099242520152,-0.5895062001488415,-0.3555326923837081,0.2705275961031067,1.0,Urban,
LP002593,Male,Yes,1,Graduate,No,0.7603745590586785,-0.5895062001488415,0.5749264089822956,0.2705275961031067,1.0,Urban,
LP002599,Male,Yes,0,Graduate,No,-0.36976822747471677,0.29958329388558974,-0.04537965859504021,0.2705275961031067,1.0,Semiurban,
LP002604,Male,Yes,2,Graduate,No,-0.13699359788405166,-0.5895062001488415,-0.20045617548937417,0.2705275961031067,1.0,Urban,
LP002605,Male,No,0,Not Graduate,No,-0.3560652681478701,-0.015425235457735229,-0.10999487396767935,0.2705275961031067,1.0,Rural,
LP002609,Female,Yes,0,Graduate,No,0.04167191026214185,-0.5895062001488415,0.006312513703071113,2.132460980881975,0.0,Urban,
LP002610,Male,Yes,1,Not Graduate,No,-0.49133807175904903,0.6374078615692023,0.3810807628643782,0.2705275961031067,1.0,Urban,
LP002612,Female,Yes,0,Graduate,No,-0.13418273443239082,-0.12950542715917301,-0.42014790775634725,0.2705275961031067,1.0,Semiurban,
LP002614,Others,No,0,Graduate,No,0.2978118422947379,-0.5895062001488415,0.7429259689511574,0.2705275961031067,1.0,Semiurban,
LP002630,Male,No,0,Not Graduate,No,-0.09026299300018985,-0.5895062001488415,-0.09707183089315152,0.2705275961031067,1.0,Rural,
LP002635,Female,Yes,2,Not Graduate,No,-0.03158621844676936,0.3455833711845566,0.10969685829929375,2.132460980881975,1.0,Semiurban,
LP002639,Male,Yes,2,Graduate,No,-0.5561636101129777,0.4868956086469828,-0.38137877853276375,0.2705275961031067,1.0,Rural,
LP002644,Male,Yes,1,Graduate,Yes,-0.5937589087789417,0.49020761421250836,-0.6398396400233204,0.2705275961031067,1.0,Urban,
LP002651,Male,Yes,1,Graduate,No,-0.40490402062047753,0.05449488203669438,-0.4847631231289864,0.2705275961031067,0.0,Urban,
LP002654,Female,No,0,Graduate,Yes,-0.03158621844676936,-0.5895062001488415,-0.13584096011673502,0.2705275961031067,1.0,Rural,
LP002657,Others,Yes,1,Not Graduate,Yes,-0.6245027277814824,0.07399891481145632,-0.6010705107997368,0.2705275961031067,1.0,Rural,
LP002711,Male,Yes,0,Graduate,No,-0.2072651841755732,0.33049534583049545,-0.03245661552051238,0.2705275961031067,1.0,Semiurban,
LP002712,Male,No,2,Not Graduate,No,-0.5586231156331809,-0.5895062001488415,,0.2705275961031067,new,Semiurban,
LP002721,Male,Yes,2,Graduate,Yes,-0.24907677801902853,0.02358283009178866,-0.09707183089315152,0.2705275961031067,1.0,Rural,
LP002735,Male,Yes,2,Not Graduate,No,-0.4883515293416594,0.09607895191496041,-0.49768616620351425,0.2705275961031067,1.0,Rural,
LP002744,Male,Yes,1,Graduate,No,2.6445314665001,-0.5895062001488415,4.361378029818949,0.2705275961031067,1.0,Rural,
LP002745,Male,Yes,0,Graduate,No,0.43694958315195054,-0.5895062001488415,0.5490803228332399,0.2705275961031067,1.0,Semiurban,
LP002746,Male,No,0,Graduate,No,-0.3975255040598678,-0.5895062001488415,-0.7561470276940708,0.2705275961031067,1.0,Urban,
LP002747,Female,No,3+,Graduate,No,-0.39576871440257977,0.29553528708328064,-0.40722486468181945,0.2705275961031067,0.0,Rural,
LP002754,Male,No,0,Graduate,No,-0.46955388000867737,-0.5895062001488415,-1.11799223378085,0.2705275961031067,1.0,Urban,
LP002759,Male,Yes,2,Graduate,No,0.09947028998691831,-0.5895062001488415,0.019235556777598944,-4.0119191888882915,1.0,Rural,
LP002760,Female,No,0,Graduate,No,-0.4755269648434567,0.08871893954712572,0.21308120289551638,0.2705275961031067,1.0,Urban,
LP002766,Female,Yes,0,Graduate,No,-0.31284824257858435,0.014014814013603553,-0.40722486468181945,-2.5223724810651964,1.0,Semiurban,
LP002769,Female,Yes,0,Graduate,No,-0.2569823314768247,-0.5895062001488415,-0.29091747701106896,0.2705275961031067,1.0,Rural,
LP002774,Male,Yes,0,Not Graduate,No,-0.5484337356209104,0.19580711949912055,-0.7044548553959595,0.2705275961031067,0.0,Urban,
LP002775,Others,No,0,Not Graduate,No,-0.2879018294450942,-0.5895062001488415,-0.3943018216072916,0.2705275961031067,1.0,Rural,
LP002781,Male,No,0,Graduate,No,0.84680861019725,-0.5895062001488415,0.16138903059740506,0.2705275961031067,1.0,Urban,
LP002782,Male,Yes,1,Graduate,No,-0.4883515293416594,0.2079511399060478,-0.3555326923837081,0.2705275961031067,1.0,Rural,
LP002786,Female,Yes,0,Not Graduate,No,-0.1471829778963223,-0.5199540832728037,-0.23922530471295764,0.2705275961031067,1.0,Urban,
LP002790,Male,Yes,3+,Graduate,No,-0.27736109150136595,-0.004385216905983186,,0.2705275961031067,1.0,Urban,
LP002791,Male,No,1,Graduate,No,-0.35378144159339564,0.5089756457504868,-0.13584096011673502,0.2705275961031067,1.0,Semiurban,
LP002793,Male,Yes,0,Graduate,No,1.7252034388412694,-0.5895062001488415,2.0352302764039405,0.2705275961031067,1.0,Rural,
LP002802,Male,No,0,Graduate,No,0.6124528699150256,1.2442408812971728,3.0173815500680554,0.2705275961031067,0.0,Semiurban,
LP002803,Male,Yes,1,Not Graduate,No,-0.04616757260226008,-0.5895062001488415,-0.16168704626579067,0.2705275961031067,1.0,Semiurban,
LP002805,Male,Yes,2,Graduate,No,0.1121191755193922,0.20537513557730563,0.5361572797587121,0.2705275961031067,1.0,Urban,
LP002806,Male,Yes,3+,Graduate,Yes,-0.14876408858788154,0.31246331552930046,-0.42014790775634725,0.2705275961031067,1.0,Rural,
LP002816,Male,Yes,1,Graduate,No,-0.470783632768779,-0.5895062001488415,-0.975838759961044,0.2705275961031067,new,Semiurban,
LP002823,Male,Yes,0,Graduate,No,-0.13980446133571253,0.07031890862753898,-0.32968660623465246,0.2705275961031067,1.0,Rural,
LP002825,Male,Yes,3+,Graduate,No,-0.3943632826767493,-0.5895062001488415,-0.5752244246506812,0.2705275961031067,1.0,Urban,
LP002826,Female,Yes,1,Not Graduate,No,-0.4122825371810873,-0.5895062001488415,-0.9241465876629326,0.2705275961031067,1.0,Urban,
LP002843,Female,Yes,0,Graduate,No,10.21699760527446,-0.5895062001488415,4.490608460564228,-2.5223724810651964,1.0,Semiurban,
LP002849,Male,Yes,0,Graduate,No,0.8174702229205397,0.08503893336320836,0.5103111936096565,-2.5223724810651964,1.0,Semiurban,
LP002850,Male,No,2,Graduate,No,0.05678030131481898,1.0628165764300477,-0.9370696307374604,0.2705275961031067,1.0,Urban,
LP002853,Female,No,0,Not Graduate,No,0.012333522985431607,-0.336321774695328,0.2260042459700442,0.2705275961031067,new,Urban,
LP002856,Male,Yes,0,Graduate,No,-0.470783632768779,1.1032966444531385,0.4327729351624895,0.2705275961031067,1.0,Urban,
LP002857,Male,Yes,1,Graduate,Yes,-0.5884885398070776,-0.5895062001488415,,0.2705275961031067,1.0,Rural,
LP002858,Female,No,0,Graduate,No,-0.1791565496589646,-0.5895062001488415,-0.9241465876629326,0.2705275961031067,0.0,Rural,
LP002860,Male,Yes,0,Graduate,Yes,-0.44495882480664484,-0.00548921876115839,0.394003805938906,0.2705275961031067,1.0,Semiurban,
LP002867,Male,No,0,Graduate,Yes,-0.4922164665876931,-0.5895062001488415,-1.2472226645261284,0.2705275961031067,1.0,Rural,
LP002869,Male,Yes,3+,Not Graduate,No,-0.10993903716181588,-0.13723344014539945,0.20015815982098856,0.2705275961031067,1.0,Rural,
LP002870,Male,Yes,1,Graduate,No,-0.352551688833294,-0.5895062001488415,-0.8853774584393491,0.2705275961031067,1.0,Urban,
LP002876,Male,No,0,Graduate,No,-0.45620227861328827,0.26793524070390057,-0.2263022616384298,0.2705275961031067,1.0,Rural,
LP002878,Male,Yes,3+,Graduate,No,-0.4709593117345078,0.3150393198580426,0.2260042459700442,0.2705275961031067,1.0,Urban,
LP002879,Male,Yes,0,Graduate,No,-0.29106405082821263,0.5991357972564618,0.12261990137382157,0.2705275961031067,0.0,Rural,
LP002885,Male,No,0,Not Graduate,No,-0.36836279574888636,0.20831914052443953,-0.213379218563902,0.2705275961031067,1.0,Urban,
LP002890,Male,Yes,2,Not Graduate,No,0.20259384286972618,1.097040633940479,1.5053855103482994,0.2705275961031067,1.0,Urban,
LP002891,Male,Yes,0,Graduate,Yes,-0.44882376205267854,1.710497664799501,0.5749264089822956,0.2705275961031067,1.0,Rural,
LP002899,Male,Yes,2,Graduate,No,0.6857109986239368,-0.5895062001488415,1.1047711750379365,0.2705275961031067,1.0,Rural,
LP002901,Male,No,0,Graduate,No,0.6272099030362451,0.9439523766895173,2.138614621000163,0.2705275961031067,new,Rural,
LP002907,Male,Yes,0,Graduate,No,-0.44162092445779755,0.17703908796114207,-0.6139935538742647,0.2705275961031067,1.0,Urban,
LP002920,Male,Yes,0,Graduate,No,0.05625326441763257,-0.5895062001488415,-0.4847631231289864,0.2705275961031067,1.0,Rural,
LP002921,Male,Yes,3+,Not Graduate,No,-0.4843109131298969,-0.4036658878610154,-0.16168704626579067,0.2705275961031067,0.0,Semiurban,
LP002932,Male,Yes,3+,Graduate,No,-0.24011715076685952,-0.5895062001488415,-0.3426096493091803,-2.5223724810651964,1.0,Urban,
LP002935,Male,Yes,1,Graduate,No,0.5539517743273339,0.5759517582977826,0.29061946134268335,0.2705275961031067,1.0,Urban,
LP002952,Male,No,0,Graduate,No,-0.2292250548916737,-0.5895062001488415,-0.975838759961044,0.2705275961031067,1.0,Urban,
LP002954,Male,Yes,2,Not Graduate,No,-0.3829441499043771,0.02358283009178866,-0.5493783385016255,2.132460980881975,new,Rural,
LP002962,Male,No,0,Graduate,No,-0.0022478311700591127,0.5759517582977826,0.7429259689511574,0.2705275961031067,1.0,Semiurban,
LP002965,Female,Yes,0,Graduate,No,-0.08024929195364802,-0.5895062001488415,-0.7949161569176543,0.2705275961031067,new,Urban,
LP002969,Male,Yes,1,Graduate,No,-0.03158621844676936,0.7599520674936499,1.2081555196341593,0.2705275961031067,1.0,Semiurban,
LP002971,Male,Yes,3+,Not Graduate,Yes,-0.07550595987897032,0.26903924255907574,-0.16168704626579067,0.2705275961031067,1.0,Urban,
LP002975,Male,Yes,0,Graduate,No,-0.38066032334990263,0.5266396754332902,-0.6139935538742647,-0.6604390962863276,1.0,Urban,
LP002980,Male,No,0,Graduate,No,0.2885008571111113,-0.5895062001488415,-0.019533572445984547,0.2705275961031067,new,Semiurban,
LP002986,Male,Yes,0,Graduate,No,0.18203940387945614,-0.5895062001488415,-0.12291791704220718,0.2705275961031067,1.0,Rural,
LP002989,Male,No,0,Graduate,Yes,-0.470783632768779,-0.5895062001488415,-0.6010705107997368,2.132460980881975,1.0,Rural,
